mean,stdev,variance,skew,kurtosis,max,min,rms,en,fine_stdev,label
91.7040,3.0594,9.3599,-0.2262,-1.5259,94.7840,88.0080,91.7423,8416.6436,3.0594,ECU0
97.3250,3.4607,11.9766,0.3627,-1.0491,101.8680,93.5520,97.3711,9481.1381,3.4607,ECU0
121.9500,14.4221,207.9975,-1.0584,-0.7521,130.8000,100.6360,122.5879,15027.8006,4.8796,ECU0
90.4720,3.9040,15.2415,-0.2381,-1.6818,93.8600,85.8520,90.5352,8196.6139,3.9040,ECU0
94.4760,2.6733,7.1464,-1.1444,-0.6742,96.0160,90.4720,94.5044,8931.0744,2.6733,ECU0
92.4740,3.1561,9.9607,-0.7673,-0.8834,95.4000,88.0080,92.5144,8558.9112,3.1561,ECU0
182.3300,4.6744,21.8503,-0.6154,-1.2271,185.8720,176.0160,182.3749,33260.6167,4.6744,ECU0
97.2480,3.7889,14.3561,-0.2791,-0.9826,101.5600,92.3200,97.3033,9467.9406,3.7889,ECU0
119.8710,10.0639,101.2820,-0.8006,-0.8804,128.9520,105.5640,120.1874,14445.0181,3.2438,ECU0
90.0870,2.6420,6.9804,-0.1008,-0.9977,93.2440,86.7760,90.1161,8120.9029,2.6420,ECU0
106.5450,2.7820,7.7393,0.3966,-1.2159,110.1640,103.6960,106.5722,11357.6415,2.7820,ECU0
95.4770,1.9214,3.6918,-0.3942,-1.0286,97.5560,92.9360,95.4915,9118.6264,1.9214,ECU0
98.0180,2.8728,8.2532,0.0455,-1.9246,100.9440,95.4000,98.0496,9613.7182,2.8728,ECU0
112.1660,12.5300,156.9999,1.0962,-0.7120,130.8000,104.0040,112.6897,12698.9615,12.5300,ECU0
105.1590,2.7012,7.2966,-0.9391,-0.7969,107.3920,101.2320,105.1850,11063.8877,2.7012,ECU0
117.9510,13.6228,185.5799,0.0115,-1.9820,130.8000,105.8720,118.5395,14051.6233,2.2405,ECU0
90.8570,3.8664,14.9490,-0.9607,-0.8450,93.5520,85.2360,90.9187,8266.2062,3.8664,ECU0
112.3200,12.5514,157.5375,1.0243,-0.7482,130.8000,102.7720,112.8447,12733.9355,12.5514,ECU0
111.3960,8.3672,70.0096,1.0359,-0.7736,123.7160,106.1600,111.6314,12461.5760,8.3672,ECU0
117.1710,13.1214,172.1703,0.0365,-1.8662,130.8000,104.3120,117.7207,13858.1709,13.1214,ECU0
100.4050,4.6804,21.9057,0.4466,-1.3255,106.4880,96.0160,100.4868,10097.5933,4.6804,ECU0
103.1000,3.0490,9.2967,-0.0405,-1.9329,105.8720,100.0200,103.1338,10636.5825,3.0490,ECU0
106.6220,5.2781,27.8584,0.5755,-0.9428,113.8600,101.2320,106.7199,11389.1447,5.2781,ECU0
114.7170,15.6963,246.3742,0.0543,-1.9259,130.8000,100.9440,115.5196,13344.7707,4.5432,ECU0
94.2450,1.8882,3.5653,-0.0395,-1.9131,96.0160,92.3200,94.2592,8884.7940,1.8882,ECU0
98.0950,3.4147,11.6604,-0.1764,-1.7295,101.2520,94.1680,98.1396,9631.3743,3.4147,ECU0
116.5650,14.8332,220.0225,-0.0266,-1.9087,130.8000,101.5600,117.2707,13752.4161,3.8500,ECU0
98.0950,2.4170,5.8420,0.3199,-1.0184,101.2520,95.4000,98.1173,9627.0106,2.4170,ECU0
90.0870,2.6659,7.1069,0.2918,-1.0152,93.5520,87.0840,90.1166,8120.9977,2.6659,ECU0
98.3260,3.2254,10.4034,0.0362,-1.9400,101.5600,95.4000,98.3657,9675.8048,3.2254,ECU0
109.5480,8.1992,67.2270,1.0052,-0.8012,121.5600,104.0040,109.7779,12051.1845,8.1992,ECU0
111.2420,8.1198,65.9305,1.1470,-0.6727,123.4080,106.7760,111.4640,12424.2304,8.1198,ECU0
98.6340,2.7144,7.3678,-0.1417,-1.4630,101.5600,95.4000,98.6620,9734.1918,2.7144,ECU0
91.7810,3.6302,13.1782,-0.1663,-1.4090,95.7080,87.3920,91.8348,8433.6356,3.6302,ECU0
99.0960,2.9435,8.6642,-1.0001,-0.7911,101.2520,94.7840,99.1288,9826.5154,2.9435,ECU0
107.1610,2.3641,5.5891,0.2863,-1.2343,110.1640,104.6200,107.1806,11487.6717,2.3641,ECU0
107.3920,4.1092,16.8858,0.2402,-1.1145,112.6280,102.7720,107.4509,11545.7060,4.1092,ECU0
97.6330,1.7849,3.1858,0.4339,-0.9761,100.0200,95.7080,97.6452,9534.5921,1.7849,ECU0
93.6290,4.4589,19.8819,-0.3147,-1.3588,98.1720,88.0080,93.7086,8781.3011,4.4589,ECU0
106.6990,3.3303,11.0912,-0.1558,-1.5538,110.1640,102.7720,106.7380,11392.9950,3.3303,ECU0
91.7810,2.5320,6.4112,-1.1106,-0.7042,93.2440,88.0080,91.8072,8428.5604,2.5320,ECU0
94.3220,3.1056,9.6445,-0.4731,-1.0427,97.5560,90.1640,94.3603,8903.8731,3.1056,ECU0
106.6990,2.1688,4.7037,0.3535,-1.0227,109.5480,104.3120,106.7155,11388.2044,2.1688,ECU0
94.9380,3.2741,10.7196,-0.9622,-0.7936,97.5560,90.1640,94.9803,9021.2636,3.2741,ECU0
93.2440,3.2789,10.7513,-0.0000,-1.0234,97.2480,89.2400,93.2872,8702.5070,3.2789,ECU0
103.0230,3.1847,10.1425,0.0960,-1.8263,106.4880,100.0200,103.0599,10621.3454,3.1847,ECU0
97.4790,3.4147,11.6604,-0.1764,-1.7295,100.6360,93.5520,97.5238,9510.9007,3.4147,ECU0
91.4730,2.9043,8.4350,-0.2401,-1.6350,94.1680,88.0080,91.5076,8373.6360,2.9043,ECU0
105.7900,13.6012,184.9936,1.0438,-0.7373,125.8720,95.7080,106.4437,11330.2693,4.1513,ECU0
115.8720,14.7565,217.7557,0.0224,-1.9020,130.8000,101.5600,116.5746,13589.6372,3.8222,ECU0
92.7820,3.3880,11.4785,-0.7331,-0.8765,96.0160,88.0080,92.8284,8617.1084,3.3880,ECU0
91.3190,3.7248,13.8739,-0.0657,-1.1561,95.7080,86.7760,91.3760,8349.5652,3.7248,ECU0
96.8630,2.6895,7.2334,-0.0921,-1.1327,100.0200,93.5520,96.8910,9387.8658,2.6895,ECU0
88.3930,2.7706,7.6761,-0.6478,-1.1894,90.4720,84.6200,88.4256,7819.0795,2.7706,ECU0
105.3900,1.9881,3.9527,0.5152,-1.3231,108.0080,103.6960,105.4041,11110.0166,1.9881,ECU0
109.3990,9.5751,91.6823,1.1328,-0.6835,123.7160,103.6960,109.7128,12036.9029,11.8553,ECU0
106.0830,2.1097,4.4507,0.1038,-1.3195,108.6240,103.6960,106.0987,11256.9409,2.1097,ECU0
107.9310,3.6302,13.1782,-0.8407,-0.9737,110.4720,102.7720,107.9768,11658.9844,3.6302,ECU0
110.7800,12.2247,149.4424,1.0933,-0.7143,128.9520,102.7720,111.2847,12384.2902,12.2247,ECU0
97.2480,2.9002,8.4113,-0.1826,-1.0000,100.6360,93.5520,97.2804,9463.4820,2.9002,ECU0
92.3970,3.7837,14.3166,-0.2011,-1.7286,95.7080,88.0080,92.4551,8547.9430,3.7837,ECU0
110.7180,13.6012,184.9936,1.0438,-0.7373,130.8000,100.6360,111.3428,12397.2207,4.1513,ECU0
94.7070,3.0426,9.2571,-0.6913,-0.9748,97.5560,90.4720,94.7436,8976.3587,3.0426,ECU0
96.7860,2.8173,7.9370,-0.1765,-1.1150,100.0200,93.2440,96.8167,9373.4825,2.8173,ECU0
106.0060,1.6776,2.8143,0.2573,-1.6647,108.0080,104.6200,106.0160,11239.3828,1.6776,ECU0
114.3270,13.7185,188.1980,0.2520,-1.6149,130.8000,101.5600,114.9426,13211.8114,10.8615,ECU0
98.0950,2.9795,8.8777,0.0789,-1.8818,101.2520,95.4000,98.1289,9629.2873,2.9795,ECU0
112.0120,12.6368,159.6877,1.0954,-0.7154,130.8000,104.0040,112.5453,12666.4539,12.6368,ECU0
94.7840,3.0282,9.1702,-0.8019,-0.8562,97.5560,90.4720,94.8203,8990.8843,3.0282,ECU0
116.4060,15.0388,226.1654,-0.0172,-1.8989,131.1080,101.2320,117.1323,13719.9809,13.6276,ECU0
101.1750,3.7837,14.3166,-0.2100,-0.9945,105.5640,96.3240,101.2280,10247.1180,3.7837,ECU0
121.4830,3.8004,14.4430,0.3454,-0.9775,126.4880,117.2480,121.5276,14768.9516,3.8004,ECU0
112.9360,12.0159,144.3830,1.0958,-0.7174,130.8000,105.8520,113.4144,12862.8274,12.0159,ECU0
94.6300,3.1860,10.1504,-0.7303,-0.9519,97.5560,90.1640,94.6702,8962.4497,3.1860,ECU0
91.5500,4.1864,17.5261,0.4417,-1.5000,96.1700,88.0080,91.6138,8393.0866,4.1864,ECU0
91.9350,4.5013,20.2614,-0.1835,-1.7592,95.7080,86.7760,92.0176,8467.2403,4.5013,ECU0
109.4090,14.4902,209.9649,1.0512,-0.7575,130.8000,100.0200,110.1263,12127.8030,4.9751,ECU0
116.5600,15.3260,234.8868,-0.0298,-1.9345,130.8000,101.2320,117.3133,13762.3987,13.7213,ECU0
99.7890,2.9582,8.7512,-1.0828,-0.7293,101.5600,95.4000,99.8219,9964.4079,2.9582,ECU0
109.4710,10.8934,118.6670,1.0561,-0.7543,125.5640,102.7720,109.8767,12072.9001,10.8934,ECU0
98.0180,2.6910,7.2413,0.0000,-1.9314,100.6360,95.4000,98.0457,9612.9593,2.6910,ECU0
96.3240,2.9649,8.7907,0.2718,-1.3727,100.0200,93.2440,96.3582,9284.9060,2.9649,ECU0
141.5650,14.4387,208.4767,-1.1180,-0.6925,150.8000,120.0200,142.1162,20197.0067,4.6054,ECU0
109.8610,10.5537,111.3803,1.0981,-0.7057,125.5640,102.7720,110.2405,12152.9745,12.5775,ECU0
116.5650,14.8332,220.0225,-0.0266,-1.9087,130.8000,101.5600,117.2707,13752.4161,3.8500,ECU0
94.8610,1.8544,3.4388,0.4398,-1.4094,97.2480,93.2440,94.8746,9001.1884,1.8544,ECU0
108.3930,3.9152,15.3284,0.6887,-0.9213,113.8600,104.6200,108.4460,11760.5388,3.9152,ECU0
185.4413,2.0040,4.0159,-0.0939,-1.5000,187.3920,183.3880,185.4486,34391.1654,2.0040,ECU0
114.0240,12.3457,152.4162,-0.0198,-1.9443,125.5640,101.8680,114.5242,13115.7847,1.6298,ECU0
96.5550,3.7077,13.7474,0.4848,-0.9638,101.5600,92.6280,96.6084,9333.1786,3.7077,ECU0
96.2470,3.1448,9.8896,-0.0848,-0.9984,100.0200,92.3200,96.2855,9270.9022,3.1448,ECU0
242.6380,4.2863,18.3720,-0.2365,-1.6672,246.4880,237.5560,242.6664,58886.9780,4.2863,ECU0
112.7820,12.0829,145.9957,1.1154,-0.6999,130.8000,105.8520,113.2664,12829.2763,12.0829,ECU0
94.3990,3.0007,9.0042,0.0361,-1.8320,97.5560,91.3960,94.4348,8917.9243,3.0007,ECU0
121.8730,14.3267,205.2554,-1.0771,-0.7341,130.8000,100.6360,122.5029,15006.9697,4.7006,ECU0
115.0250,13.3844,179.1415,0.0085,-1.8168,128.9520,101.2520,115.6076,13365.1067,3.3017,ECU0
105.7130,13.5830,184.4987,0.9733,-0.7756,125.5640,94.7840,106.3655,11313.6124,4.4518,ECU0
91.8580,4.5441,20.6487,0.6559,-0.9247,98.1720,87.3920,91.9423,8453.3787,4.5441,ECU0
106.6990,1.4744,2.1740,-0.7697,-0.9454,108.0080,104.6200,106.7066,11386.3071,1.4744,ECU0
90.0100,6.9760,48.6652,-0.8903,-0.9209,94.7840,80.0000,90.2125,8138.2990,6.9760,ECU0
96.5550,3.2144,10.3323,-0.3867,-1.0565,100.0200,92.3200,96.5951,9330.6172,3.2144,ECU0
108.3930,2.5815,6.6642,0.0071,-1.9905,110.7800,106.1600,108.4161,11754.0406,2.5815,ECU0
111.1700,13.1333,172.4831,1.1307,-0.6865,130.8000,103.6960,111.7503,12488.1312,14.3509,ECU0
111.3240,13.0655,170.7061,1.1107,-0.6969,130.8000,102.7720,111.8976,12521.0626,14.0717,ECU0
90.0100,2.3389,5.4705,-0.6328,-0.9474,92.3200,86.7760,90.0328,8105.9030,2.3389,ECU0
102.0990,4.7541,22.6013,-0.5958,-1.2463,105.8720,95.7080,102.1820,10441.1568,4.7541,ECU0
93.0900,2.6674,7.1148,-0.3911,-0.9741,96.0160,89.5480,93.1187,8671.0842,2.6674,ECU0
112.0890,12.5448,157.3715,1.1167,-0.6983,130.8000,104.6200,112.6143,12681.9725,12.5448,ECU0
111.7040,12.9091,166.6444,1.0610,-0.7390,130.8000,102.7720,112.2620,12602.7669,12.9091,ECU0
88.2390,1.9049,3.6285,-0.1348,-1.0640,90.4720,85.8520,88.2544,7788.8425,1.9049,ECU0
103.3310,3.0112,9.0674,-0.1070,-1.8066,106.1800,100.0200,103.3639,10684.0961,3.0112,ECU0
110.0100,12.5703,158.0118,1.0730,-0.7241,128.6440,101.2320,110.5473,12220.7090,12.5703,ECU0
175.8620,4.0589,16.4747,-0.4601,-1.1149,180.0200,170.4720,175.8971,30939.7991,4.0589,ECU0
98.7880,2.2493,5.0594,0.0000,-1.6400,101.2520,96.3240,98.8072,9762.8635,2.2493,ECU0
92.4740,3.0334,9.2018,-1.0238,-0.7483,94.7840,88.0080,92.5113,8558.3420,3.0334,ECU0
117.9460,14.8475,220.4489,-0.0020,-1.9973,130.8000,104.6200,118.6448,14076.5956,12.4642,ECU0
104.5480,0.7787,0.6063,0.3404,-1.0711,105.5640,103.6960,104.5502,10930.7391,10.6842,ECU0
96.5550,2.6540,7.0437,0.2985,-0.9801,100.0200,93.5520,96.5824,9328.1508,2.6540,ECU0
107.2380,2.5708,6.6089,-0.1906,-1.1370,110.1640,104.0040,107.2611,11504.9453,2.5708,ECU0
122.0270,14.4858,209.8384,-1.0535,-0.7566,131.1080,100.6360,122.6702,15047.9676,4.9624,ECU0
105.1640,0.8158,0.6655,-0.0701,-1.9063,105.8720,104.3120,105.1664,11059.9660,10.4931,ECU0
104.0190,2.1050,4.4312,-0.4261,-1.1624,106.1800,101.2520,104.0350,10823.2758,10.4277,ECU0
97.3250,3.1448,9.8896,0.5230,-1.0735,101.5600,94.1680,97.3631,9479.5728,3.1448,ECU0
91.7810,7.7731,60.4205,-1.0468,-0.7506,97.2480,80.3080,92.0275,8469.0673,7.7731,ECU0
108.4080,12.1432,147.4583,0.9986,-0.8057,126.1800,100.0200,108.9169,11862.8882,3.2401,ECU0
111.5500,12.8882,166.1069,1.1259,-0.6904,130.8000,104.0040,112.1070,12567.9826,12.8882,ECU0
105.6260,1.8057,3.2605,0.0886,-1.5805,107.7000,103.6960,105.6376,11159.2972,10.7123,ECU0
116.7090,13.5902,184.6923,0.0586,-1.9057,130.8000,104.3120,117.3009,13759.5099,13.5902,ECU0
107.4840,15.2801,233.4823,0.7332,-0.9230,128.9520,93.2440,108.2955,11727.9220,6.8733,ECU0
94.0910,3.1548,9.9528,-0.2123,-1.2708,97.5560,90.1640,94.1307,8860.5809,3.1548,ECU0
111.4010,12.9403,167.4519,1.1506,-0.6699,130.8000,104.6200,111.9633,12535.7717,13.7704,ECU0
117.2580,15.7357,247.6132,-0.0373,-1.9504,130.8000,101.5600,118.0472,13935.1485,4.4527,ECU0
92.5510,3.1448,9.8896,0.0237,-1.9185,95.7080,89.5480,92.5911,8573.1048,3.1448,ECU0
109.3220,9.6966,94.0236,1.0834,-0.7199,123.7160,102.7720,109.6440,12021.8174,12.3341,ECU0
93.7060,2.9809,8.8856,-0.2446,-1.6685,96.3240,90.1640,93.7416,8787.4786,2.9809,ECU0
95.6310,3.9232,15.3917,-0.3356,-0.9748,100.0200,90.4720,95.6913,9156.8319,3.9232,ECU0
118.1770,14.5957,213.0351,-0.0082,-1.9891,130.8000,104.6200,118.8511,14125.5796,12.5372,ECU0
112.4740,12.2853,150.9286,1.1160,-0.6944,130.8000,104.6200,112.9761,12763.5971,12.2853,ECU0
110.4870,12.5869,158.4296,0.9994,-0.7622,128.9520,100.6360,111.0234,12326.1993,3.4971,ECU0
115.3330,14.0501,197.4063,0.0816,-1.7591,130.8000,101.2520,115.9731,13449.7556,4.1044,ECU0
101.0210,4.0423,16.3403,-0.0648,-1.0335,105.8720,96.0160,101.0816,10217.4977,4.0423,ECU0
96.7860,2.6674,7.1148,0.0000,-1.0784,100.0200,93.5520,96.8136,9372.8659,2.6674,ECU0
110.4000,13.6763,187.0408,1.1154,-0.6938,130.8000,101.5600,111.0335,12328.4406,13.0067,ECU0
91.8580,3.2741,10.7196,-0.1144,-1.4953,95.4000,88.0080,91.9018,8445.9319,3.2741,ECU0
92.0120,2.6013,6.7670,0.4485,-1.3075,95.4000,89.5480,92.0396,8471.2834,2.6013,ECU0
207.3920,2.9435,8.6642,-0.0000,-1.4126,210.7800,204.0040,207.4077,43017.9398,2.9435,ECU0
108.9320,1.3067,1.7076,0.2117,-1.6584,110.4720,107.7000,108.9379,11867.4613,1.3067,ECU0
112.2480,12.4806,155.7644,1.0941,-0.7165,130.8000,104.3120,112.7672,12716.4368,12.9091,ECU0
116.0160,14.2148,202.0603,0.0650,-1.9084,130.8000,103.3880,116.6673,13611.2575,14.2148,ECU0
108.9470,14.9592,223.7773,0.9803,-0.7993,130.8000,97.5560,109.7145,12037.2818,5.6924,ECU0
108.0080,3.8715,14.9885,0.5140,-1.0000,113.2440,104.0040,108.0600,11676.9694,3.8715,ECU0
109.7170,14.8992,221.9851,0.7601,-0.8677,130.8000,95.7080,110.4731,12204.3089,6.3936,ECU0
111.2420,13.1409,172.6841,1.1015,-0.7079,130.8000,102.7720,111.8226,12504.2956,13.1409,ECU0
107.8540,4.9184,24.1903,0.4991,-1.0267,114.4760,102.7720,107.9381,11650.6281,4.9184,ECU0
95.1690,3.2729,10.7117,-0.8896,-0.9166,97.5560,90.4720,95.2112,9065.1724,3.2729,ECU0
199.2053,16.0056,256.1785,-0.6324,-1.5000,210.8000,180.9440,199.6335,39853.5505,4.9280,ECU0
107.2380,2.0814,4.3321,-0.2245,-1.2038,109.5480,104.6200,107.2531,11503.2377,2.0814,ECU0
97.6330,3.2045,10.2690,-0.6714,-1.1623,100.0200,93.2440,97.6724,9539.9045,3.2045,ECU0
91.7810,3.0217,9.1307,-0.3080,-1.4283,94.7840,88.0080,91.8183,8430.6000,3.0217,ECU0
89.6250,2.2686,5.1464,0.0914,-1.3897,92.3200,87.0840,89.6465,8036.5004,2.2686,ECU0
96.7860,3.4159,11.6683,0.4605,-1.2907,101.2520,93.5520,96.8312,9376.2810,3.4159,ECU0
92.8590,3.1648,10.0161,-0.5568,-1.2218,95.7080,88.6240,92.8994,8630.3059,3.1648,ECU0
101.3290,3.4055,11.5971,0.0774,-1.0203,105.5640,97.2480,101.3719,10276.2641,3.4055,ECU0
113.5520,11.4996,132.2404,1.1541,-0.6671,130.8000,107.7000,113.9879,12993.2370,11.4996,ECU0
107.2380,2.0814,4.3321,-0.2245,-1.2038,109.5480,104.6200,107.2531,11503.2377,2.0814,ECU0
88.7010,1.2416,1.5415,0.8483,-0.9292,90.4720,87.7000,88.7075,7869.0236,1.2416,ECU0
108.8550,8.4812,71.9306,1.1457,-0.6739,121.5600,104.3120,109.1025,11903.3590,8.4812,ECU0
109.3940,3.1860,10.1504,0.1335,-1.3516,113.2440,105.8520,109.4288,11974.6601,3.1860,ECU0
111.1650,13.1214,172.1703,1.1384,-0.6798,130.8000,103.6960,111.7443,12486.7849,13.1214,ECU0
95.0920,3.4481,11.8896,-0.8295,-0.8551,98.1720,90.1640,95.1389,9051.4057,3.4481,ECU0
94.3990,1.2668,1.6048,0.4045,-1.4204,96.0160,93.2440,94.4054,8912.3748,1.2668,ECU0
111.7040,12.8107,164.1147,1.1110,-0.6977,130.8000,103.3880,112.2536,12600.8697,12.8107,ECU0
92.3970,3.4880,12.1663,0.0478,-1.6067,96.3240,88.6240,92.4464,8546.3303,3.4880,ECU0
90.0870,3.3303,11.0912,-0.5395,-0.9393,93.5520,85.5440,90.1332,8123.9860,3.3303,ECU0
90.0100,3.2837,10.7829,0.1601,-1.0174,94.1680,86.1600,90.0549,8109.8873,3.2837,ECU0
107.6230,2.6777,7.1701,-0.4843,-0.9472,110.4720,104.0040,107.6480,11588.0877,2.6777,ECU0
106.4060,13.2814,176.3967,1.1023,-0.7027,126.1800,97.5560,107.0259,11454.5344,3.5698,ECU0
111.0260,13.3385,177.9146,1.0721,-0.7207,130.8000,101.5600,111.6253,12460.2086,3.7764,ECU0
111.8580,12.8095,164.0831,1.0571,-0.7372,130.8000,102.7720,112.4067,12635.2745,12.8095,ECU0
92.7820,3.8180,14.5774,-0.7565,-0.8977,96.3240,87.3920,92.8409,8619.4326,3.8180,ECU0
89.3940,2.9596,8.7591,0.0000,-1.1724,92.9360,85.8520,89.4307,7997.8566,2.9596,ECU0
116.2470,14.2977,204.4240,0.0369,-1.9124,130.8000,102.7720,116.9046,13666.6830,14.2977,ECU0
112.0120,12.5312,157.0315,1.1514,-0.6691,130.8000,105.2360,112.5365,12664.4618,12.5312,ECU0
88.7010,2.8934,8.3717,0.0921,-0.9981,92.3200,85.2360,88.7364,7874.1462,2.8934,ECU0
98.8650,2.7361,7.4864,-1.1149,-0.6942,100.6360,94.7840,98.8934,9779.9030,2.7361,ECU0
97.8640,2.6968,7.2729,0.6708,-1.1524,101.5600,95.7080,97.8919,9582.8172,2.6968,ECU0
112.0120,12.0265,144.6360,0.9751,-0.8012,129.5680,102.7720,112.4952,12655.1651,12.0265,ECU0
96.5550,3.4332,11.7869,-0.0743,-1.0826,100.6360,92.3200,96.6008,9331.7082,3.4332,ECU0
95.6310,1.4086,1.9842,0.5477,-0.9321,97.5560,94.1680,95.6388,9146.7763,1.4086,ECU0
106.1600,1.6004,2.5613,0.7071,-1.5000,108.0080,105.2360,106.1680,11271.6532,1.6004,ECU0
98.4030,2.8159,7.9290,-0.4437,-1.4322,100.6360,94.7840,98.4332,9689.0972,2.8159,ECU0
116.7960,15.2556,232.7319,-0.0444,-1.9220,130.8000,101.2520,117.5409,13815.8546,4.1551,ECU0
110.0250,12.0521,145.2537,1.0047,-0.7586,127.7200,100.6360,110.5190,12214.4409,3.0529,ECU0
111.8580,12.6455,159.9091,1.1450,-0.6738,130.8000,104.6200,112.3928,12632.1440,12.6455,ECU0
110.2560,12.6928,161.1064,1.0272,-0.7466,128.9520,100.6360,110.8026,12277.2153,3.4390,ECU0
96.8630,2.8159,7.9290,0.5355,-1.1620,100.6360,94.1680,96.8937,9388.3876,2.8159,ECU0
117.4070,14.4268,208.1317,0.0044,-1.9841,130.8000,104.3120,118.0699,13940.5024,12.2566,ECU0
107.5460,4.1968,17.6131,0.6025,-1.1342,113.2440,103.6960,107.6074,11579.3519,4.1968,ECU0
219.8660,4.5162,20.3958,0.3370,-1.3946,225.5640,215.4000,219.9008,48356.3548,4.5162,ECU0
91.0110,3.9071,15.2652,-1.0519,-0.7343,93.8600,85.2360,91.0739,8294.4510,3.9071,ECU0
102.2530,2.2405,5.0199,1.0518,-0.7380,105.5640,100.6360,102.2714,10459.4409,2.2405,ECU0
112.2430,12.4486,154.9682,1.1118,-0.6989,130.8000,104.3120,112.7596,12714.7172,12.4486,ECU0
89.5480,3.1106,9.6761,-0.0000,-1.2215,93.2440,85.8520,89.5885,8026.1014,3.1106,ECU0
96.3240,2.8004,7.8421,0.3687,-1.0000,100.0200,93.2440,96.3545,9284.1945,2.8004,ECU0
111.5500,11.6891,136.6358,1.1042,-0.7084,128.9520,104.3120,112.0084,12545.8793,11.6891,ECU0
91.2420,3.1860,10.1504,-0.4674,-1.3236,94.1680,87.0840,91.2837,8332.7154,3.1860,ECU0
96.1700,1.8903,3.5732,-0.7193,-1.1078,97.5560,93.5520,96.1839,9251.3488,1.8903,ECU0
111.5500,12.9128,166.7393,1.1132,-0.7008,130.8000,103.6960,112.1091,12568.4570,12.9128,ECU0
110.8570,8.5776,73.5749,0.9813,-0.7707,123.4080,104.0040,111.1056,12344.4557,8.5776,ECU0
107.5460,2.5708,6.6089,-0.5957,-0.9194,110.1640,104.0040,107.5690,11571.0988,2.5708,ECU0
110.0100,12.7501,162.5653,1.0872,-0.7122,128.9520,101.2320,110.5628,12224.1241,12.7501,ECU0
114.6400,13.7481,189.0091,-0.0185,-1.7724,128.9520,100.0200,115.2566,13284.0864,3.8222,ECU0
90.3180,2.9809,8.8856,-0.7490,-1.0667,92.6280,86.1600,90.3549,8164.0053,2.9809,ECU0
96.6320,3.4573,11.9529,-0.1437,-1.1223,100.6360,92.3200,96.6784,9346.7081,3.4573,ECU0
111.2420,13.0782,171.0398,1.1342,-0.6836,130.8000,104.0040,111.8171,12503.0624,13.0782,ECU0
116.0210,14.3652,206.3601,-0.0005,-1.8301,130.8000,101.2320,116.6861,13615.6425,13.3886,ECU0
116.4110,15.0089,225.2675,-0.0260,-1.9108,130.8000,101.2520,117.1344,13720.4716,3.9951,ECU0
92.6280,4.3412,18.8463,-0.4750,-0.9615,97.2480,86.7760,92.7043,8594.0811,4.3412,ECU0
110.8620,12.5421,157.3048,1.1147,-0.6948,129.5680,102.7720,111.3928,12408.3617,13.8120,ECU0
94.7070,3.0426,9.2571,-0.6913,-0.9748,97.5560,90.4720,94.7436,8976.3587,3.0426,ECU0
112.3970,12.5271,156.9288,1.0177,-0.7768,130.8000,103.3880,112.9194,12750.7822,12.5271,ECU0
111.1030,13.2996,176.8800,1.0652,-0.7249,130.8000,101.5600,111.6984,12476.5366,3.7754,ECU0
89.3170,3.4880,12.1663,0.6520,-0.9030,94.1680,85.8520,89.3681,7986.6512,3.4880,ECU0
94.1680,2.5022,6.2610,-1.0552,-0.7551,95.7080,90.4720,94.1929,8872.3080,2.5022,ECU0
99.8660,1.8565,3.4467,-0.7592,-0.9213,101.5600,97.2480,99.8789,9975.8030,1.8565,ECU0
112.0940,12.5616,157.7944,1.1050,-0.7046,130.8000,104.0040,112.6206,12683.4106,13.2225,ECU0
107.8540,1.1929,1.4230,0.7950,-0.8859,109.5480,106.7760,107.8589,11633.5525,1.1929,ECU0
112.3970,12.3466,152.4385,1.1115,-0.7003,130.8000,104.6200,112.9044,12747.4145,12.3466,ECU0
110.7180,13.6012,184.9936,1.0438,-0.7373,130.8000,100.6360,111.3428,12397.2207,4.1513,ECU0
110.9340,13.4713,181.4748,1.1435,-0.6755,131.1080,103.3880,111.5458,12442.4585,13.4713,ECU0
104.5430,3.0941,9.5734,0.0517,-1.6373,108.0080,101.2320,104.5773,10936.4189,3.0941,ECU0
113.9470,15.2573,232.7852,0.0152,-1.9663,128.6440,100.0200,114.7105,13158.5077,3.9071,ECU0
88.6240,3.5565,12.6485,0.0000,-1.0784,92.9360,84.3120,88.6775,7863.6998,3.5565,ECU0
137.0270,16.0467,257.4967,-0.0528,-1.9300,150.8000,120.6360,137.7299,18969.5212,4.8528,ECU0
92.0890,3.4607,11.9766,-0.0605,-1.3804,96.0160,88.0080,92.1378,8489.3664,3.4607,ECU0
115.0200,15.5316,241.2291,0.0405,-1.9217,130.8000,100.6360,115.8038,13410.5222,12.2247,ECU0
107.4070,12.4760,155.6510,0.9544,-0.8113,125.5640,97.5560,107.9491,11653.0019,3.6821,ECU0
111.0110,12.0248,144.5965,1.1188,-0.6967,128.9520,104.0040,111.4984,12431.8895,12.0248,ECU0
109.1010,10.1948,103.9341,0.8453,-0.8374,123.7160,100.0200,109.4577,11980.9788,3.0112,ECU0
107.0840,1.6491,2.7194,-1.1285,-0.6885,108.0080,104.6200,107.0935,11469.0226,1.6491,ECU0
108.0080,3.9683,15.7474,0.4514,-1.1711,113.2440,104.0040,108.0627,11677.5386,3.9683,ECU0
109.5630,14.3730,206.5835,1.0560,-0.7506,130.8000,100.0200,110.2678,12158.9886,4.8398,ECU0
89.0860,3.1959,10.2137,0.2636,-1.6146,92.9360,86.1600,89.1290,7943.9757,3.1959,ECU0
